Season,Team,Pos,Inn,rSZ,rCERA,rSB,rGDP,rARM,rGFP,rPM,rTS,DRS,ARM,DPR,RngR,ErrR,UZR,UZR/150,FRM,OAA,Range,Def
2017,"Brewers","---",13011,5.762477970682085,1,-2,7,5,-5,-11,25,23,12.66270665358752,1.0711824111640453,-4.262370116543025,-19.65568114256166,-10.184142927173525,0.4117419448657712,-3.5250000366941094,28,21,22.877166055962626
2015,"Dodgers","---",13011,2.094121971487766,-3,-2,-7,8,6,-2,-10,-1,4.884846068918705,-3.333029881119728,-9.402498541909154,13.435095567838289,5.584392121061683,1.8327396592224443,19.260000095702708,,,22.844395098721638
2022,"Cardinals","---",12921,-7.7429789488669485,3,-1,2,8,12,34,11,67,7.585086296312511,2.8091197200119495,12.72168455447536,19.973458854481578,43.089352302253246,6.254039101119297,-3.3849998842924833,26,20,22.4094124224447
2014,"Yankees","---",13077,14.295641989912838,1,0,-4,-4,-4,-7,13,7,-1.2909299796447158,-6.613133750855923,16.252424594480544,-6.331664067227393,2.016676387283951,-0.7841160705355708,20.07000008225441,,,22.096695642544894
2022,"Guardians","---",13104,3.2949459503870457,2,-1,-1,11,2,46,22,79,5.942959079053253,1.1975267566740513,18.51599837746471,8.121665472979657,33.77814958570525,5.035702305137906,3.6649999609217048,20,16,21.900605612744783
2022,"Blue Jays","---",12972,5.327844967076089,2,5,-3,2,4,-11,43,44,-6.597126944921911,-0.5540156587958336,-18.03220461087767,-8.051735341749009,-33.23508348502219,-6.373853700477442,6.589999942108989,6,4,21.75640608521735
2015,"Blue Jays","---",12969,2.411356052616611,0,5,7,1,-4,-18,22,25,-7.960470621474087,-1.1940860021859407,15.426730271661654,3.4610260173976712,9.733195007429458,-0.3531979216444726,6.9349998235702515,,,21.6731731034673
2013,"Rangers","---",13170,-0.8271739291958511,-2,1,3,8,0,12,3,29,11.365399711299688,1.163862556219101,20.12004023976624,-2.1566399162402377,30.49266247684136,6.017635015245371,-9.869999785907567,,,21.622684691585754
2017,"Yankees","---",13038,5.438218089751899,0,0,-10,2,-4,28,9,26,-1.8304377309978008,-6.225617986172438,16.300634519953746,0.2125797807238996,8.457142239436507,0.2488794092474702,0.47999993804842234,21,19,21.24446750189884
2023,"Royals","---",12681,-1.5625750748440623,1,-2,-1,-3,0,-9,0,-15,4.425243645906448,1.9040523217990994,0.3202749155461788,6.1146741619159,12.764245447702706,2.349846512266252,-6.255000020377338,28,21,21.04045491491419
2023,"Giants","---",12912,21.55946996784769,-1,0,-2,2,-10,-31,11,-15,-2.910078245215118,-1.0557022634893656,-8.266362994909286,-4.895602338234312,-17.127745010890067,-2.957205050804031,19.22500027809292,15,9,20.923409800068598
2023,"Mariners","---",13044,3.3426511094439775,-4,3,2,0,3,-7,20,15,0.2545221969485283,0.31115590035915375,2.3277529798215255,-5.935389714315534,-3.0419587763026357,-0.4963875450157428,3.2799998577684164,23,19,20.86849275011269
2019,"Brewers","---",13134,15.450809061367181,-2,-4,2,-4,9,7,12,26,-0.4476553238928318,2.401363231241703,15.186481672339141,-7.170491628115997,9.96968051372096,1.644885944189365,23.330000180751085,3,3,20.82019591934492
2017,"Mariners","---",12963,-5.442592945415527,4,1,11,12,-3,-18,6,9,12.611785059794784,8.371002072643023,0.4617380698909983,-11.358772948151454,10.085757980297785,4.113363224513188,2.9750002678483725,19,17,20.79106331472901
2015,"Rays","---",13080,1.5228160080005182,-6,2,-2,8,6,4,14,14,10.594663315452635,-0.41138603538274765,12.477176149164734,-7.68951848387951,14.970910950563848,3.918759370094285,3.5599999045953155,,,20.52091962002996
2011,"Braves","---",13317,31.089525894261897,-1,0,-2,-8,-8,21,2,23,-3.6961003880714998,0.4617541991174221,-21.81721430271864,5.861758297076449,-19.189697301364504,-3.2056122813979004,39.604999812319875,,,20.42033549204381
2011,"Rangers","---",12972,-12.249908002559096,-3,2,7,-5,-5,7,3,-5,-3.4220308884978294,7.359295502305031,36.946790854795836,-10.568868748276145,30.3152108034119,4.187670447043336,-11.925000006332994,,,20.395196440782335
2014,"Giants","---",13041,14.62457801506389,1,-1,9,-2,1,-4,8,20,-1.872816287446767,4.738628135994077,3.6428590025752783,-4.829921025200747,1.6787596079520881,0.1596216648115939,19.6299998331815,,,20.30876283676439
2021,"Mets","---",12414,6.557695025978319,-2,6,1,0,2,-1,32,48,3.1647507026791573,0.13893779180943966,-5.93786824401468,-9.92923096146842,-12.563411868875846,-1.5656702085166974,2.1899999091401696,25,18,20.124563085029713
2010,"Nationals","---",12915,14.843960109166801,-3,2,-7,0,-6,8,-3,-2,-5.488706033560447,-5.627310641109943,26.684203378856182,-13.96062772849109,1.6075071184313856,-1.2332650739588489,15.770000074058771,,,19.367496871589363
2012,"Phillies","---",13062,9.8294100407511,-3,4,-2,11,12,-26,1,10,7.8904130309820175,2.3250417318195105,4.888084768783301,-1.6065796079783468,13.496959892334417,3.707533389481693,1.449999931268394,,,18.936951102820426
2010,"Cardinals","---",13083,5.509975011926144,6,5,1,-2,8,18,1,53,-7.523549182340503,4.336034320294857,-6.96799903982901,0.11988100653707079,-10.035643503069878,-2.3747137440084867,23.969999669119716,,,18.934272858974886
2019,"Giants","---",13221,12.468281944515184,-1,-1,-7,-1,-1,0,22,24,-7.609948046563659,-4.47043751180172,16.81739153712988,0.8478162454848643,5.584833285713103,-1.0812217796654775,6.944999942556024,16,12,18.750652787537888
2014,"Brewers","---",13119,25.349713066592813,1,0,-8,-6,-1,-14,8,0,-5.280519229359925,-7.049649581313133,12.43722562189214,-5.921830928360578,-5.81476839746756,-2.4650219542684297,24.494999698363245,,,18.675245000292442
2024,"Rangers","---",12849,-1.0324029913172126,6,-7,-5,16,-2,24,10,33,16.856573371216655,-1.3774312110617757,5.8489883847068995,6.419778314477298,27.747908336343244,5.816517686032549,1.6150000281631947,26,19,18.630223491851982
2018,"Angels","---",12936,2.1684359307400882,0,4,12,-6,2,7,-14,5,-1.0714510902762413,6.099479681812227,18.754190568230115,17.40502734585243,41.187278322433485,5.019089053953861,5.744999960996211,3,3,18.557730438377465
2018,"Cubs","---",13287,-10.182930855662562,3,3,1,12,11,52,3,82,14.222578508779407,4.858209288213402,-5.904471920679953,10.176613119656963,23.352912714188278,6.2018426117039205,-19.91499963309616,27,21,18.447617821953067
2014,"Mariners","---",13068,22.60539709497243,-4,2,-1,-2,-7,14,-4,8,-10.863052297849208,3.421299341134727,-3.005470246542245,9.519111305649858,-0.9281102172099054,-2.3441767277224757,17.330000129528344,,,18.401890745672407
2015,"Cardinals","---",13182,-2.609275001101196,5,0,0,-9,-3,22,-14,2,-3.1335154389962554,1.0773724261671305,10.48756677377969,3.631684242238407,12.063071486423723,1.0290540653484073,6.270000129938126,,,18.353142756417963
2023,"Diamondbacks","---",12918,-13.053069987450726,8,5,0,2,6,28,2,46,0.8904519304633141,-0.3435877785086632,20.835359731310746,12.325460266103619,33.707682788721286,4.473622852829072,-10.230000066570938,30,24,18.232647890065646
2016,"Dodgers","---",13077,12.701817955821753,1,0,-8,-2,-8,37,18,56,-6.661316595971584,-5.7252427116036415,22.122213595779613,8.527673928823788,18.263327032327652,0.07146073673278708,26.500000255182385,-13,-9,18.203332797222863
2024,"Diamondbacks","---",12990,3.368978009093553,2,-3,6,-11,1,17,-2,13,-9.734460623934865,1.5743731148540974,8.732041845767526,26.71594941674266,27.28790562413633,0.8586128978647908,-0.6850000154227018,33,27,18.118882923589048
2015,"Angels","---",12966,8.666241023689508,0,2,-2,6,7,-6,-21,-1,9.263381015509367,-2.8849376775324345,4.116732161259279,1.4983243545534606,11.993514662608504,2.632845960766349,3.754999805241823,,,17.753524597058743
2010,"Rays","---",13083,-6.652808044105768,-1,-4,-3,3,6,10,11,22,4.616594369523227,-4.104213446378708,32.26267670019297,0.7562354346000575,33.53132362710312,5.480387117479955,-11.910000110045075,,,17.62132900340312
2022,"Mets","---",12948,11.117387994076125,-2,3,3,-5,8,-21,15,13,-11.417000222019851,-0.41313195581237483,-9.485808231780538,11.79682811126122,-9.519112477535188,-4.074338497117299,9.209999866783619,8,6,17.410712624125352
2012,"Angels","---",12900,-7.086853966116905,0,-3,-1,2,23,28,-3,41,4.305464804172516,0.6940778754651546,34.72478515654802,-4.4824604043969885,35.241850174963474,5.50009475848842,-14.844999969005585,,,17.3918303755407
2010,"Athletics","---",12885,-1.4065781424287707,5,-2,6,-8,10,56,0,73,-6.033874046057463,7.796072032302618,17.17232978530228,6.035084508359432,24.969657381996512,2.5696696185473034,-5.83999992813915,,,17.129626489084977
2023,"Yankees","---",12957,16.23607700993307,1,0,-2,-1,-10,4,17,27,-0.8756079277954996,-2.495384655892849,-7.478399638086557,0.16199035802856088,-10.687400117050856,-1.9361496910853653,20.04499975219369,2,1,17.050194122201756
2021,"Cleveland","---",12672,0.27509008906781673,1,0,0,-3,-8,8,3,2,-3.063484840095043,4.941053716931492,-1.1078470945358276,12.593423346057534,13.363144418690354,1.241915091020451,2.244999947026372,18,14,16.63913185760681
2016,"Yankees","---",12855,2.9223510827869177,0,-4,-7,3,-1,9,18,14,5.766033678431995,-5.7489432990550995,8.892055959440768,3.7209035548730753,12.630053775268607,2.3384210345894365,-0.049999985843896866,10,8,16.61992015961448
2010,"Rangers","---",13098,-6.387898084707558,-2,-4,-1,-8,2,5,1,-21,1.6788898641243577,-4.694215141236782,32.84571205909015,-4.320829856431374,25.5096170239849,3.3273287587901255,-4.995000100694597,,,16.5195888452967
2019,"Rays","---",13269,7.370174968149513,-1,0,0,4,4,-2,41,47,5.125642467290163,-1.0738446107134223,1.1022004325059243,-7.240189372967052,-2.0862385355867445,0.3856698447518044,5.095000100322068,4,5,15.742901676845669
2019,"Cubs","---",12978,-1.959479899465805,1,0,5,5,4,34,-12,29,0.7164654101943597,6.394436787813902,-2.703891188488342,7.472603563393932,11.879617524566129,1.8196600152806173,-8.250000186264515,33,25,15.68759838073284
2015,"Pirates","---",13407,18.388420032337308,-1,-1,4,15,-5,-3,10,24,7.339942077174783,3.7158140894025564,-4.8429206209257245,-16.62060532293981,-10.407774306833744,0.010169243825597363,26.904999911785126,,,15.492297957278385
2020,"White Sox","---",4743,9.91755897179246,1,2,1,1,-7,22,-5,27,0.5839916886761785,-0.44916999246925116,5.075739803723991,-3.025936376718164,2.1846497850492597,1.1964300653836648,6.344999917782843,7,6,15.297284940652945
2021,"Twins","---",12774,9.997735044918954,-1,-4,3,2,10,-1,16,32,-1.6495812283828855,0.23675700253807008,4.862214221386239,-25.10854491533246,-21.65915584168397,-4.318495655269113,5.88999998755753,9,7,15.183168543426193
2013,"Reds","---",13263,-3.0631759765092283,0,0,-6,-1,1,25,11,28,1.9430156908929348,-2.7157176323235035,21.99690306262346,2.590041718678549,23.814206942450255,3.517891598778105,-8.779999953694642,,,15.03417019613519
2013,"Braves","---",13053,4.058758035127539,2,1,3,-7,-10,43,-3,38,-5.99116019718349,4.274450123310089,6.902666796464473,4.59097466012463,9.776962667703629,0.22926673059508262,4.2099997587502,,,14.98691655064565
2021,"Royals","---",12756,-7.101165010302793,2,4,3,3,10,-4,11,23,3.5615613125264645,5.720109344786579,6.991474557260517,5.786326613102574,22.059472277795976,3.396932478604372,-17.325000337325037,27,21,14.816164826695406
2023,"Padres","---",12969,-8.00882195821032,-1,0,1,7,2,26,19,40,2.0934246436227113,-0.4762120619416237,16.21442727104295,8.387156080687419,26.218795173685066,4.0573400022512836,-9.375000034458935,25,20,14.580337260642082
2016,"Royals","---",12960,-11.931066002463922,1,4,-3,8,5,2,-4,10,3.671458387747407,-2.9936370067298412,11.274775796555332,9.199739144038176,21.15233201906085,2.9101929369685027,-19.109999798238277,24,22,14.469367265727463
2020,"Padres","---",4683,1.6707199941884028,-3,1,-2,-2,-4,16,-4,3,-0.8338917791843414,-1.2364567279000767,1.618898208020255,14.602407484315336,14.150964802771341,3.6099433642087257,-0.43999998550862074,18,14,13.996360468633323
2017,"Dodgers","---",13002,25.367897033691406,1,4,1,0,2,22,22,65,2.1830642321147025,3.142573183402419,21.722612383542582,-4.373194884989061,22.675043646246195,4.370584883649093,25.949999812059104,-22,-18,13.824226600490547
2014,"Diamondbacks","---",12999,18.617643885605503,-1,-3,1,8,-1,3,-2,17,9.783471032045782,0.4670471139252186,-18.19511855021119,3.9890637556891306,-3.9555599513696507,1.174277364891577,20.540000311098993,,,13.594439170871329
2022,"Dodgers","---",13062,8.395049028564245,6,-3,1,3,2,23,50,86,7.29103196458891,3.4574797600507736,9.332661043063126,-17.03931228222791,3.0418590359477093,3.349338850143708,3.8449999690055847,9,8,13.46023789409597
2025,"Cardinals","---",1707,-1.480749991722405,0,0,0,0,1,17,0,16,,,,,,,-1.1300000296905637,18,14,13.393584263793354
2015,"Rangers","---",12984,-4.192789970780723,2,-2,-2,5,2,-25,11,-12,11.853661408647895,0.5371965258382261,17.088170971459476,-8.970003475642443,20.50903172692051,4.244209636716307,-5.11999988835305,,,13.37905865036467
2017,"Astros","---",13014,9.194239952135831,-4,-6,7,10,1,4,14,21,6.092521413229406,0.8203468639403582,-32.23982772769523,-4.2641629633144476,-29.591131087072426,-3.5627677854395787,11.93499995302409,2,2,13.321850281417666
2024,"Cubs","---",12891,-7.780270925926743,3,-1,-4,6,11,7,20,37,8.835524512804113,-4.067164984066039,16.20963817561278,-3.57150968775386,17.406488713400904,3.6645124711942185,-11.724999994039536,23,18,13.318898956161892
2015,"Twins","---",12987,-15.682420074008405,4,-3,-7,15,6,-30,-2,-38,19.419908605515957,-1.2351923249661922,5.334582874551415,6.4579802642110735,29.977285942994058,6.436018244675524,-13.675000076182187,,,13.317262448721117
2015,"Mets","---",13164,17.1079549822025,0,-2,-2,1,4,-9,-12,-11,3.628797532990575,-5.4990954753011465,4.042700506281108,-1.8266537645831704,0.3457501642405987,0.29629940382364994,14.909999960102141,,,13.25570048589851
2020,"Brewers","---",4656,2.1320939832367003,1,2,-3,-2,2,-16,4,-9,-2.918826185166836,-0.9798315539956093,0.6251600484247319,-3.098858955781907,-6.372371214732993,-4.4800474860352635,5.834999958984554,4,3,13.217174040147503
2015,"Indians","---",12894,-3.07806802703999,0,2,-1,0,2,-5,16,15,-0.44151700811926275,2.2628952488303185,5.725682401098311,3.3810014603295713,10.928053345880471,1.7749030251903384,0.03500004205852747,,,12.978051985075103
2012,"Diamondbacks","---",12903,7.813575886422768,0,3,-5,5,6,13,1,32,6.380697583779693,-1.5810516364872456,-23.95119240542408,17.998915293137543,-1.1526344305602834,0.8797992383871721,10.949999772943556,,,12.79740721752654
2020,"Cubs","---",4665,1.9091429631225765,-1,2,2,4,4,4,5,25,2.3019259246066213,-0.8322932459414005,4.090779790756642,5.270730766671477,10.831132567778695,5.590983461873622,2.5300000309944153,5,4,12.796909786398384
2016,"Blue Jays","---",13134,16.26860491669504,4,-6,-1,0,-4,43,16,58,-5.186576766893268,1.4956769198179245,12.824327964917757,2.257118387671653,11.390520415436185,0.6904243577923438,16.99500000756234,3,3,12.459922314999865
2011,"Nationals","---",13044,22.561063950881362,-1,4,0,19,4,-19,0,24,13.199740164913237,0.03537707217037678,-23.70805499330163,-1.3724213343157317,-11.845372316427529,0.6364355834258402,20.19499982893467,,,12.344640920269656
2018,"Dodgers","---",13284,24.648433020804077,-1,-1,-8,0,3,33,11,55,-0.6047734268940985,-7.0647029395401475,-2.248513925816951,-7.694881936125967,-17.612895671102414,-3.5821325471369327,17.869999893940985,-17,-14,12.252648325963385
2016,"Marlins","---",12915,1.0833479491993785,-10,0,-4,7,3,5,4,4,4.022585324943066,-2.2035318557173014,18.440942141372943,12.077074147877283,32.33707919716471,4.76786025781078,-8.095000135712326,15,12,11.949258776026372
2019,"Nationals","---",12954,-12.792314024176449,1,-3,-2,4,2,33,2,26,1.2317933328449726,-4.4837168008089066,-4.062721251975745,10.229701260001093,2.915060055885988,0.2064894687127108,-5.954999967478216,29,26,11.925677057195994
2020,"Braves","---",4719,0.4497429997427389,-2,-2,1,-2,0,0,-2,-12,-2.399659898132086,0.5738785937428474,-7.219895903836004,0.9725148444995284,-8.07315978128463,-4.459702771952794,5.51500001642853,11,9,11.74142052634712
2019,"Cardinals","---",12996,-12.63435705815209,0,2,5,5,-3,53,16,77,5.338678426807746,5.661535205319524,9.538519873683981,12.236607586455648,32.77531711327174,6.052959137538831,-10.875000203959644,30,21,11.68773502959709
2012,"Brewers","---",13083,30.37754718726501,-2,-3,-4,-3,5,6,1,24,-4.368725046515465,-7.965316611342132,-6.217194392280362,0.6187427723980363,-17.932497005218067,-4.0977343026797515,32.609999952837825,,,11.677481797481807
2020,"Diamondbacks","---",4665,3.897521995007992,-2,-3,2,-2,-1,5,1,-2,1.3376987928932067,-0.18458695337176323,8.975778183499642,-3.674686185659084,6.454215999197913,2.852530329543749,4.624999993480742,11,9,11.551272704100437
2016,"Rangers","---",12987,0.7045240589650348,-5,2,4,0,-2,-12,17,2,3.349206439219415,7.354344069957733,6.542915524914861,-5.879377683391795,11.367126057855785,2.198572933687488,-11.26499986089766,18,14,11.497852869104928
2017,"Rays","---",13005,13.015849999617785,-1,-1,3,7,-8,13,35,48,0.2540219519287348,-2.20297659561038,32.74676251411438,-7.948976084819151,22.848820447921753,3.1134323196605966,0.3700000438839197,14,14,11.15644961031497
2023,"Braves","---",12960,6.8899269932881,0,2,0,2,5,0,5,16,1.32410157751292,-2.1955931335687637,-9.118021608210256,-9.886667563929223,-19.876181195664685,-3.168858832260363,10.094999990426004,-15,-11,10.99845605228645
2023,"Guardians","---",12996,-0.08722499117720872,0,-1,-1,2,5,10,18,24,-1.2174752252176404,-2.2178561352193356,0.6667032199911773,9.585911020520143,6.817282462026924,0.23762195551678117,2.530000153928995,17,14,10.994305179119578
2020,"Cardinals","---",4257,-1.221207981230691,-1,1,1,4,3,18,9,34,0.2588817998766899,1.47291399538517,8.166082685929723,3.1592727594925236,13.057161302189343,4.385502809824872,0.11500000581145287,12,10,10.749857853454232
2021,"Rockies","---",12573,-1.400635976344347,0,4,-1,5,3,45,5,61,8.002922194078565,-0.43610975868068635,14.031320840120316,21.375198025023565,42.973331628600135,6.227897469876008,0.6500000134110451,3,2,10.690346473514692
2022,"Brewers","---",13014,8.851029977435246,0,-2,-3,0,0,28,27,53,-1.5923622164409608,0.8040370270609856,11.27853175997734,-4.8161391095782164,5.6740662234369665,0.48056569505756563,11.17000000178814,3,4,10.47247014521074
2023,"Cubs","---",12918,-2.9904559113201685,-1,-1,2,2,6,24,12,36,0.5502315396443009,-0.8935558497905731,7.953195210095146,-5.706270826936816,1.9035978595493361,0.2800678806164605,-2.0200000321492553,17,11,10.35193671241008
2021,"Blue Jays","---",12648,-2.191283019259572,-1,0,-1,8,3,15,4,22,10.383505349978805,1.495887327939272,7.376185886620078,-5.99895202476182,13.256628621122218,4.038726393293108,4.985000070184469,-7,-6,9.99313042852399
2010,"Blue Jays","---",12966,-1.2168689891695976,-2,0,3,1,-4,9,2,7,3.904586125165224,3.0934026557952166,-9.571037083864212,1.6515307583613321,-0.9215932805091143,0.6831526761401671,10.889999624341726,,,9.95838452558732
2020,"Pirates","---",4617,2.2176460339687765,1,1,0,3,2,-1,12,24,-0.3745871614664793,0.6655777389532886,2.3391123813635204,-8.85829998627014,-6.228184898151085,-3.059689367364595,3.0849999580532312,3,2,9.870483622997394
2017,"White Sox","---",12795,-4.737186939455569,-1,-6,3,4,-10,-6,17,-11,7.402177831158042,0.7087181359529495,1.534315146206609,-17.186193838942927,-7.540985858369822,0.19312237083792502,-0.40500003565102816,10,9,9.827423372044889
2017,"Reds","---",12870,-18.512585915945238,7,6,0,17,8,18,6,56,10.908141094725579,3.5313814780674875,-4.548218982294202,2.0363448980497196,11.927644738927484,4.01580253625454,-17.134999743662775,13,12,9.278561193766954
2015,"Orioles","---",12912,-3.5910249478183687,4,0,4,15,16,-27,0,6,13.109619551571086,4.094298725947738,-14.21818510385674,8.279092156386469,11.264807370775088,3.897459862580585,-2.3250001398846507,,,8.934819472213892
2020,"Royals","---",4653,2.385334970895201,3,-2,2,-1,2,-15,6,-2,0.46938688261434436,0.990252923220396,-0.1274222914944403,2.6547014915631735,3.9869226991431788,1.3955597780910325,-0.9049999853596091,10,8,8.610083954331087
2025,"Yankees","---",1665,4.115129004814662,-1,0,0,0,0,7,2,12,,,,,,,3.380000000819564,3,2,8.598497964189573
2024,"Mets","---",12981,4.648215846034873,1,-1,-4,-6,-5,1,28,18,-6.465882852673531,-3.1830555871129036,-0.26068977918475866,10.419686536537483,0.5100588123314083,-1.7813079972165813,4.57999995816499,8,6,8.47593675462596
2024,"Giants","---",12903,17.024348069448024,2,0,-4,-1,-3,-6,0,-3,-1.5607089307159185,-0.013333626091480255,-15.707985601387918,15.715624715434387,-1.5664032413624227,-0.5309547188263702,20.825000344775617,-7,-8,8.45314090402369
2020,"Indians","---",4824,3.005520988255739,0,3,2,-3,-1,21,-1,26,0.8539155870676041,2.944861091673374,-0.3583622118458152,4.659687437000684,8.100109056569636,3.028418178025138,1.9050000067800283,6,4,8.005614201917009
2019,"Braves","---",13056,15.7986850310117,-1,-1,0,2,3,10,-2,19,5.274262120015919,0.7143052499741316,-30.70768300339114,14.428772628554725,-10.290340782608837,-0.1335023536527802,16.94500002078712,1,0,7.869102943082648
2025,"Blue Jays","---",1731,1.537756030447781,-1,1,0,1,1,10,0,14,,,,,,,1.5200000200420618,5,4,7.112436506468736
2021,"Padres","---",12870,-5.259494005586021,-2,-5,6,-2,7,14,9,16,-5.621508124982938,3.8972645960748196,-16.64666528464295,6.0295770513967,-12.341334069846198,-2.4303978040366525,-2.6849999986588955,10,7,7.070603972366525
2018,"Athletics","---",13191,-1.092517975717783,-8,4,3,-3,-2,-2,23,13,-1.7748639681376517,-0.005464222282171249,28.980044089024886,9.46501431784418,36.664728057483444,3.9754675750707817,-2.8450000546872616,19,14,6.755487852305569
2013,"Dodgers","---",13053,-10.877464987221174,2,5,-2,-1,0,32,-14,20,1.213893631938845,-3.1071789860725403,17.612362149346154,-10.206800970758195,5.512280618684599,0.8178402313757978,-3.9299999764189124,,,6.5722752082255
2016,"Pirates","---",13056,2.124128055293113,6,-1,2,10,-8,-30,26,-6,9.979380695149302,-1.174008660018444,-25.96261027548462,-8.20593987882603,-25.36316107712628,-1.8927169611263204,8.505000055767596,-2,-3,6.557574897370203
2020,"Dodgers","---",4848,2.983711971435696,1,0,1,-3,-1,25,4,27,-3.8070622766390443,-2.202402800321579,9.4394056663441,-9.83000543009257,-6.400056506739929,-4.659079037715175,-1.379999847151339,10,9,6.230712310947122
2024,"Rays","---",12966,5.90076499665156,-2,-1,5,-7,-9,5,0,-7,-6.107828363776207,4.120078103267588,6.472746204119176,-10.30308526661247,-5.818088129512034,-0.913606242464921,5.840000067837536,8,8,6.210310837950579
2024,"Phillies","---",12984,-9.343187956110341,1,1,-12,7,-1,12,-2,3,-0.7945347167551517,-8.983782570809126,-13.756713660404785,13.107523572165519,-10.427509233355522,-1.6629286356713702,-10.175000049173832,9,6,5.107485062975423
2017,"Cubs","---",13026,-9.605411955257296,-2,3,-1,-2,-2,33,20,40,4.294759773649275,-2.692392285913229,19.422062657540664,3.468055304758309,24.492474883882096,3.8810701464434882,-10.470000000670552,18,12,4.911598128885284
2017,"Royals","---",12939,-16.329375978093594,0,-3,-3,-11,6,-42,13,-56,-4.131345732137561,-0.34531595185399055,-6.421137015335262,11.997161417326424,1.0993402344174683,-0.5301852825469691,-12.734999873675406,22,19,4.860041183814388
2020,"Twins","---",4620,-0.15020598424598575,1,1,0,7,2,4,2,17,-0.02522314339876175,-0.616778802126646,4.181550038512796,1.393951787300466,4.933512028306723,2.430802239523135,-1.9849999863654375,6,5,4.848876472199301
2024,"Twins","---",12963,2.6909430380910635,-1,1,-4,-3,5,-47,27,-20,-5.093417128548026,-4.575574649497867,-21.01334089343436,0.1789779826940503,-30.50335526652634,-6.221171777744281,4.42999991029501,1,-1,4.774311048331173
2018,"Padres","---",13113,1.8694571012165397,0,-2,-6,-5,-5,33,5,33,-8.838777612894773,-6.398685751482844,-19.972277553984895,8.987824324925896,-26.22192383185029,-5.489670346935059,4.1000001253560185,7,7,4.742451164324163
2022,"Braves","---",13032,2.476756044838112,0,0,-4,-4,2,13,23,31,-3.6417238153517246,-1.9454046040773392,-15.905577828001697,-5.805303443397861,-27.298008577665314,-5.217513264237815,5.834999823011458,7,4,4.725820007633029
2022,"Orioles","---",12900,-1.9486461177875753,1,-2,4,4,6,11,6,36,5.766047578770667,4.3822905123233795,4.348360253032297,13.411664190352894,27.90836780704558,3.995522114218733,-5.650000113993883,3,2,4.450819927440433
2025,"Diamondbacks","---",1656,1.319103017449379,-1,-1,-1,-1,0,-3,4,-2,,,,,,,1.0500000333413482,2,2,4.431391853524828
2011,"Padres","---",13044,-13.307615986093879,0,-2,-4,-3,8,36,5,32,-4.076653472526232,-4.834005793556571,25.194868840742856,5.675013322557788,21.959134473087033,1.7991431268828122,-15.700000150129199,,,4.269115841442268
2023,"Tigers","---",12981,9.817102032131515,-2,0,0,-3,3,-18,33,22,-2.547527840360999,0.2269088802859187,-4.293403167743236,-23.619256825943012,-30.2332768519409,-4.989619866611918,5.425000021234155,-8,-5,4.257683365988732
2011,"White Sox","---",13140,9.314706085511716,-1,-2,3,-12,-4,9,-3,-8,-12.014192283153534,2.8908046893775463,-7.9816572573035955,11.137701936764643,-5.967344034463167,-2.5548673553292347,12.07499985024333,,,4.102659417523405
2021,"Cubs","---",12714,-4.567032988881692,6,-3,6,-3,1,12,18,29,-5.829827887937427,3.472671329975128,-3.7259352235123515,8.526654804532882,2.443562291562557,-0.3943097905604678,-4.274999973364174,11,7,4.0165182619416555
2014,"Nationals","---",13236,0.5683639440685511,-1,7,7,1,6,-4,-14,17,5.840003559365869,9.660605683922768,-9.06314643798396,-4.272134313519928,2.165321629086975,2.3614847408088218,-5.56499994546175,,,3.5953270016254884
2020,"Rays","---",4749,-4.030952988192439,1,1,0,11,1,11,-2,24,10.99578333646059,1.5505540296435356,5.343253173399717,-3.062188279363909,14.82740399922477,10.60723101019329,-2.8999999966472387,-3,-1,3.516072896173066
2014,"Braves","---",13095,-9.111434063874185,1,-2,4,0,-8,1,-5,-14,-1.447933111412567,6.4708820432424545,19.827150286313554,-0.6216043274725962,24.228496934796567,3.6441596128413662,-18.729999862611294,,,3.5084784401645095
2016,"Orioles","---",12888,-5.4472049691248685,3,0,9,-12,10,-9,5,1,-10.722713238559663,4.790635649114847,-19.138712485786527,12.525397319346666,-12.545422920025885,-3.1562391537073635,-3.4749999260529876,3,0,3.443840779276993
2017,"Rockies","---",12939,-26.91156407399103,-2,2,3,-14,8,27,-8,7,-12.704184139496647,4.433789354283363,2.581596033181995,14.17148003296461,8.482686504372396,-0.8481305427821555,-9.554999958723783,20,14,3.3152806682005984
2025,"Reds","---",1677,-1.3562489950563759,0,-1,0,-2,0,8,1,7,,,,,,,-0.4299999987706542,7,5,3.291236318787389
2022,"Rays","---",12921,6.2631259330082685,2,1,-1,2,-5,1,13,15,-1.7209893418475986,-1.211939413100481,7.9623767419252545,-5.090680178924231,-0.06123098771786317,-0.4335387196736602,-0.05000005662441254,2,5,3.207249408477169
2013,"Marlins","---",13140,-13.823077915702015,0,1,1,-6,-10,16,-4,-10,-1.0197045642416924,4.164218967780471,4.279234426183393,9.517957646763534,16.94170008493529,2.6076028127423543,-14.90000008419156,,,3.0317004685900706
2025,"Braves","---",1542,0.03534200368449092,-1,-1,1,0,2,2,3,3,,,,,,,0.11499999929219484,4,3,2.7900986301715394
2025,"Astros","---",1617,-1.3529959935403895,1,-2,0,-2,-2,8,1,1,,,,,,,-1.415000001899898,10,8,2.5460999060267344
